,row,col,StemTag,frac,Feb_B02,Feb_B03,Feb_B04,Feb_B05,Feb_B06,Feb_B07,Feb_B08,Feb_B8A,Feb_B11,Feb_B12,Mar_B02,Mar_B03,Mar_B04,Mar_B05,Mar_B06,Mar_B07,Mar_B08,Mar_B8A,Mar_B11,Mar_B12,Jun_B02,Jun_B03,Jun_B04,Jun_B05,Jun_B06,Jun_B07,Jun_B08,Jun_B8A,Jun_B11,Jun_B12,Jul_B02,Jul_B03,Jul_B04,Jul_B05,Jul_B06,Jul_B07,Jul_B08,Jul_B8A,Jul_B11,Jul_B12,Aug_B02,Aug_B03,Aug_B04,Aug_B05,Aug_B06,Aug_B07,Aug_B08,Aug_B8A,Aug_B11,Aug_B12,Sep_B02,Sep_B03,Sep_B04,Sep_B05,Sep_B06,Sep_B07,Sep_B08,Sep_B8A,Sep_B11,Sep_B12,Oct_B02,Oct_B03,Oct_B04,Oct_B05,Oct_B06,Oct_B07,Oct_B08,Oct_B8A,Oct_B11,Oct_B12,Nov_B02,Nov_B03,Nov_B04,Nov_B05,Nov_B06,Nov_B07,Nov_B08,Nov_B8A,Nov_B11,Nov_B12,status,BBD,BLD,year,crown_intact,crown_living,FAD,Apr_B02,Apr_B03,Apr_B04,Apr_B05,Apr_B06,Apr_B07,Apr_B08,Apr_B8A,Apr_B11,Apr_B12,Dec_B02,Dec_B03,Dec_B04,Dec_B05,Dec_B06,Dec_B07,Dec_B08,Dec_B8A,Dec_B11,Dec_B12,Jan_B02,Jan_B03,Jan_B04,Jan_B05,Jan_B06,Jan_B07,Jan_B08,Jan_B8A,Jan_B11,Jan_B12,May_B02,May_B03,May_B04,May_B05,May_B06,May_B07,May_B08,May_B8A,May_B11,May_B12
66,38,20,130332,17.733289629753912,0.2006,0.2107,0.2161,0.229,0.2745,0.2817,0.3166,0.2962,0.2079,0.1723,,,,,,,,,,,0.1714,0.1887,0.1543,0.2216,0.4498,0.541,0.5507,0.5685,0.2817,0.1729,0.1349,0.1472,0.1262,0.1705,0.3955,0.4892,0.4818,0.5115,0.272,0.167,0.1362,0.1473,0.1268,0.1704,0.3733,0.4613,0.4556,0.4806,0.2655,0.1662,0.1229,0.1351,0.1198,0.1616,0.3458,0.4173,0.4151,0.4463,0.2586,0.1617,0.1154,0.1305,0.1159,0.1674,0.3346,0.3937,0.3946,0.4219,0.2534,0.1602,0.1137,0.1302,0.1554,0.1811,0.2248,0.2538,0.2827,0.3005,0.2821,0.2055,AU,0.0,0.0,2023,99.0,96.0,K,0.1369,0.1563,0.1793,0.2124,0.2541,0.2751,0.3053,0.3023,0.2842,0.2221,,,,,,,,,,,0.1688,0.1718,0.1767,0.1929,0.2406,0.2502,0.2758,0.2798,0.2115,0.1767,0.1473,0.1712,0.1768,0.2295,0.2957,0.3169,0.3472,0.347,0.3374,0.2478
67,39,20,130332,6.148814127568731,0.1814,0.1951,0.1939,0.218,0.2617,0.2692,0.3012,0.2826,0.2049,0.1694,,,,,,,,,,,0.1707,0.1899,0.1539,0.222,0.4497,0.5409,0.5548,0.565,0.2825,0.1737,0.1352,0.1467,0.1259,0.1706,0.3921,0.4856,0.4854,0.5086,0.2716,0.1677,0.1365,0.1471,0.1267,0.17,0.3711,0.4591,0.4643,0.4764,0.265,0.1659,0.1227,0.135,0.1197,0.1618,0.3459,0.4172,0.4238,0.4458,0.2583,0.1618,0.1157,0.1298,0.1169,0.1674,0.3354,0.3941,0.3999,0.4217,0.2535,0.1605,0.1126,0.1278,0.1499,0.1754,0.2187,0.2447,0.2776,0.2902,0.2741,0.2005,AU,0.0,0.0,2023,99.0,96.0,K,0.1444,0.169,0.1825,0.2116,0.2514,0.2715,0.2967,0.2945,0.2712,0.2133,,,,,,,,,,,0.1522,0.1571,0.1592,0.1829,0.2308,0.24,0.2622,0.269,0.2079,0.1736,0.1468,0.17,0.1759,0.2257,0.2924,0.3129,0.3368,0.3422,0.3299,0.2424
68,32,19,120690,0.13898354947545077,0.1799,0.1889,0.1889,0.2188,0.2817,0.2965,0.3197,0.3164,0.2106,0.1701,,,,,,,,,,,0.1713,0.1851,0.1595,0.2153,0.4284,0.5047,0.5178,0.5303,0.2765,0.1712,0.1346,0.1472,0.1271,0.1709,0.3806,0.4706,0.4652,0.4915,0.2647,0.1659,0.1386,0.1479,0.1278,0.1707,0.3698,0.4487,0.4607,0.4779,0.2622,0.1637,0.1243,0.1368,0.1201,0.1609,0.3408,0.4096,0.4161,0.4329,0.2543,0.1594,0.1154,0.1327,0.12,0.1676,0.3287,0.387,0.4085,0.4148,0.2484,0.1581,0.1097,0.1276,0.1409,0.1814,0.2405,0.262,0.2822,0.3035,0.2575,0.1872,DS,0.0,0.0,2023,0.0,0.0,,0.1333,0.1508,0.1631,0.1967,0.2546,0.2753,0.2993,0.2983,0.2674,0.2026,,,,,,,,,,,0.1435,0.1585,0.1588,0.1925,0.2663,0.2893,0.2953,0.3044,0.2109,0.171,0.1405,0.1599,0.1626,0.2156,0.2836,0.3104,0.3281,0.3333,0.3167,0.2315
69,32,20,120690,5.8217964680989525,0.1909,0.196,0.202,0.2299,0.2858,0.2983,0.3102,0.3159,0.2111,0.1733,,,,,,,,,,,0.1669,0.1897,0.1578,0.2149,0.4384,0.5268,0.549,0.5559,0.2794,0.171,0.1342,0.1477,0.1252,0.171,0.3935,0.4888,0.4886,0.5105,0.2689,0.166,0.138,0.1474,0.1279,0.1706,0.3792,0.4641,0.4797,0.4916,0.2652,0.1646,0.1236,0.1375,0.12,0.1602,0.3482,0.4233,0.4346,0.444,0.2579,0.1611,0.115,0.1312,0.1195,0.1671,0.3352,0.3988,0.4259,0.4282,0.2518,0.1593,0.1116,0.1275,0.1486,0.1846,0.2339,0.2633,0.2876,0.3031,0.2673,0.1935,DS,0.0,0.0,2023,0.0,0.0,,0.1334,0.1544,0.1707,0.203,0.2574,0.2772,0.2983,0.3057,0.2834,0.2147,,,,,,,,,,,0.1515,0.1634,0.1681,0.1996,0.2594,0.2783,0.2811,0.3005,0.212,0.175,0.1446,0.1658,0.1715,0.2253,0.2899,0.3133,0.3313,0.3413,0.3324,0.2434
70,43,16,110339,0.5195464950300529,0.1367,0.1527,0.1551,0.1816,0.2214,0.2381,0.2567,0.2575,0.2028,0.1656,,,,,,,,,,,0.1771,0.1842,0.1696,0.2164,0.3526,0.4042,0.3915,0.4295,0.2826,0.1883,0.1396,0.1477,0.1343,0.1692,0.3142,0.3763,0.3646,0.3951,0.2668,0.1794,0.1404,0.1482,0.1343,0.1684,0.308,0.3678,0.3592,0.3832,0.2576,0.1756,0.1281,0.1349,0.1262,0.1574,0.2844,0.3346,0.3212,0.3524,0.2474,0.1704,0.1191,0.129,0.1257,0.1598,0.2591,0.3051,0.2898,0.3279,0.2341,0.1627,0.1084,0.1218,0.128,0.1531,0.188,0.2115,0.219,0.2393,0.2267,0.1735,A,0.0,0.0,2023,100.0,99.0,,0.1215,0.1351,0.1491,0.1759,0.2161,0.2322,0.2546,0.2583,0.2521,0.1973,,,,,,,,,,,0.1262,0.1343,0.1385,0.1714,0.2151,0.2316,0.2369,0.2503,0.1939,0.1602,0.1377,0.1537,0.1546,0.1976,0.2618,0.2837,0.2948,0.3048,0.2929,0.2186
71,43,17,110339,2.1770606471119778,0.1374,0.1519,0.158,0.1782,0.2302,0.2447,0.2673,0.2659,0.2003,0.1616,,,,,,,,,,,0.1764,0.19,0.1688,0.2168,0.359,0.4112,0.413,0.4359,0.2753,0.1827,0.1398,0.1493,0.1339,0.17,0.3237,0.3879,0.3776,0.4055,0.262,0.1744,0.1411,0.1475,0.134,0.169,0.315,0.3748,0.3671,0.391,0.2527,0.1707,0.1279,0.1361,0.1245,0.158,0.2898,0.3406,0.3359,0.3616,0.2425,0.166,0.1182,0.1314,0.1241,0.1611,0.2699,0.3107,0.3163,0.3337,0.2303,0.1588,0.1088,0.1221,0.1303,0.1541,0.1998,0.2185,0.2303,0.2476,0.2245,0.1701,A,0.0,0.0,2023,100.0,99.0,,0.1227,0.1383,0.1519,0.1751,0.221,0.2363,0.2652,0.2615,0.246,0.1917,,,,,,,,,,,0.1433,0.153,0.1548,0.1699,0.2277,0.2415,0.2591,0.2642,0.1918,0.1572,0.1384,0.1547,0.1544,0.1981,0.2645,0.2848,0.2995,0.3091,0.2886,0.2151
72,12,52,281699,19.101646873966203,0.1146,0.1316,0.1315,0.165,0.2285,0.2433,0.2594,0.266,0.2194,0.1751,,,,,,,,,,,0.1767,0.1973,0.1607,0.224,0.4147,0.4828,0.4813,0.5007,0.2857,0.1794,0.1372,0.1527,0.129,0.1804,0.3757,0.4478,0.4279,0.4656,0.271,0.1713,0.1404,0.1532,0.1309,0.179,0.3643,0.4299,0.4258,0.4555,0.2645,0.1689,0.1243,0.1393,0.1215,0.1676,0.3266,0.3826,0.3726,0.4016,0.2481,0.1614,0.1173,0.1285,0.1501,0.1967,0.2882,0.325,0.3322,0.3501,0.2417,0.1607,0.1092,0.1253,0.1296,0.1504,0.1966,0.2103,0.2281,0.234,0.2235,0.1748,AU,0.0,0.0,2023,82.0,69.0,"K,W",0.1181,0.1375,0.1377,0.176,0.2395,0.2577,0.2851,0.2877,0.2438,0.1859,,,,,,,,,,,0.1138,0.1273,0.1317,0.1649,0.2258,0.2405,0.2533,0.2648,0.2114,0.1713,0.1326,0.1522,0.1424,0.1999,0.282,0.3028,0.3232,0.3297,0.2778,0.2043
73,12,53,281699,6.339929948331912,0.1182,0.1339,0.1354,0.1679,0.2226,0.2354,0.2495,0.2584,0.22,0.1778,,,,,,,,,,,0.1682,0.1927,0.1594,0.2254,0.4166,0.4834,0.5077,0.5018,0.2861,0.1795,0.1369,0.1532,0.128,0.182,0.3816,0.4531,0.4519,0.471,0.2719,0.1714,0.1394,0.1528,0.129,0.18,0.3673,0.4339,0.4387,0.4567,0.2652,0.1691,0.1253,0.1398,0.1205,0.1691,0.3291,0.3846,0.3822,0.4055,0.2484,0.1618,0.1178,0.13,0.1574,0.2054,0.2861,0.3195,0.3157,0.349,0.2439,0.1629,0.1109,0.1274,0.1297,0.1527,0.1957,0.2081,0.2272,0.2309,0.2255,0.1779,AU,0.0,0.0,2023,82.0,69.0,"K,W",0.1222,0.1412,0.1422,0.1789,0.2359,0.2527,0.2794,0.2833,0.2424,0.187,,,,,,,,,,,0.1159,0.1301,0.1334,0.1651,0.2197,0.231,0.2314,0.2543,0.2098,0.1728,0.1349,0.1542,0.1491,0.2013,0.2764,0.2962,0.3191,0.3234,0.2805,0.2079
74,13,52,281699,2.258983594326491,0.1163,0.1307,0.1304,0.1631,0.2285,0.2426,0.2681,0.2687,0.2185,0.1736,,,,,,,,,,,0.1725,0.1958,0.1611,0.2238,0.4229,0.487,0.5056,0.5099,0.2885,0.18,0.1379,0.1528,0.1286,0.1774,0.3748,0.4501,0.4393,0.467,0.2722,0.1715,0.1412,0.1539,0.1314,0.1776,0.3617,0.4298,0.4365,0.461,0.2667,0.1696,0.1253,0.141,0.1214,0.166,0.3212,0.3819,0.3777,0.4028,0.2501,0.1621,0.1168,0.131,0.143,0.1867,0.2844,0.3238,0.3312,0.3479,0.2398,0.1596,0.1079,0.1247,0.1275,0.1491,0.1934,0.207,0.2229,0.2334,0.222,0.1732,AU,0.0,0.0,2023,82.0,69.0,"K,W",0.1182,0.1358,0.1377,0.1778,0.244,0.2634,0.287,0.2939,0.251,0.1887,,,,,,,,,,,0.1166,0.129,0.1332,0.1607,0.2217,0.2393,0.26,0.2641,0.2129,0.1714,0.1338,0.1543,0.1445,0.2027,0.287,0.3102,0.3279,0.335,0.2837,0.2077
75,13,53,281699,1.3752912242918434,0.1154,0.1282,0.1319,0.1632,0.2163,0.2281,0.2373,0.2554,0.2165,0.1747,,,,,,,,,,,0.171,0.1941,0.1567,0.2249,0.4218,0.4883,0.5109,0.5089,0.2878,0.1795,0.1375,0.1535,0.1281,0.1793,0.3802,0.454,0.4533,0.4697,0.2714,0.1708,0.1392,0.1531,0.1292,0.1776,0.364,0.4342,0.4468,0.4593,0.2659,0.169,0.1252,0.1402,0.1201,0.1656,0.3226,0.3814,0.3885,0.4028,0.2481,0.1615,0.1168,0.1333,0.1508,0.1949,0.2811,0.3162,0.3367,0.3446,0.2395,0.1606,0.1082,0.1217,0.1263,0.1474,0.1868,0.1975,0.2106,0.2211,0.2194,0.1738,AU,0.0,0.0,2023,82.0,69.0,"K,W",0.1215,0.137,0.1398,0.1794,0.2368,0.2554,0.2738,0.2864,0.2455,0.1872,,,,,,,,,,,0.1165,0.1244,0.1277,0.1567,0.2084,0.2202,0.2196,0.2444,0.2073,0.1705,0.1354,0.153,0.1492,0.2016,0.2776,0.2995,0.3133,0.3247,0.2842,0.2102
76,15,52,281525,7.369058783057998,0.1254,0.1449,0.1433,0.1805,0.2467,0.2631,0.2993,0.2886,0.2216,0.1754,,,,,,,,,,,0.1684,0.1832,0.1564,0.2243,0.447,0.5062,0.5028,0.5338,0.2858,0.1765,0.1369,0.1464,0.1259,0.1705,0.375,0.4539,0.436,0.4775,0.2736,0.1701,0.1372,0.1466,0.1281,0.1745,0.362,0.4428,0.4314,0.4649,0.2686,0.1682,0.123,0.1358,0.1195,0.1644,0.3284,0.3876,0.3808,0.4158,0.2541,0.1622,0.1154,0.1282,0.1219,0.1716,0.2911,0.3405,0.3316,0.3615,0.2391,0.1577,0.1124,0.1267,0.1369,0.1646,0.2104,0.2304,0.2731,0.2692,0.2427,0.1835,AU,0.0,0.0,2023,39.0,24.0,"K,DF,B,W",0.1216,0.1424,0.148,0.1901,0.261,0.2793,0.3174,0.3123,0.2771,0.2082,,,,,,,,,,,0.1289,0.1455,0.1457,0.182,0.2463,0.2614,0.2889,0.2877,0.2123,0.1705,0.1393,0.1599,0.1577,0.2117,0.292,0.3145,0.3387,0.3417,0.3022,0.2206
77,15,53,281525,2.5079471218211733,0.115,0.132,0.1311,0.1687,0.2266,0.2407,0.264,0.2664,0.2145,0.1718,,,,,,,,,,,0.1779,0.1872,0.1584,0.2229,0.4342,0.5003,0.5032,0.5272,0.2825,0.1752,0.1366,0.1475,0.1256,0.1713,0.3777,0.4572,0.4404,0.4763,0.2692,0.1682,0.1378,0.1479,0.128,0.1731,0.3633,0.4379,0.4335,0.4624,0.2654,0.1669,0.1232,0.1351,0.1203,0.1625,0.3241,0.3844,0.3809,0.4097,0.2499,0.1606,0.1153,0.1286,0.1243,0.1733,0.2885,0.3333,0.3373,0.3591,0.2357,0.1563,0.1067,0.1219,0.1291,0.1556,0.1957,0.214,0.2419,0.2496,0.2309,0.1766,AU,0.0,0.0,2023,39.0,24.0,"K,DF,B,W",0.1182,0.137,0.1413,0.1819,0.2469,0.2649,0.2955,0.2933,0.2633,0.1992,,,,,,,,,,,0.1153,0.1271,0.1302,0.1675,0.2227,0.2369,0.2466,0.2596,0.2034,0.1659,0.136,0.1546,0.1505,0.2042,0.28,0.3024,0.324,0.3272,0.2923,0.2137
78,13,52,281675,18.48044829814421,0.1163,0.1307,0.1304,0.1631,0.2285,0.2426,0.2681,0.2687,0.2185,0.1736,,,,,,,,,,,0.1725,0.1958,0.1611,0.2238,0.4229,0.487,0.5056,0.5099,0.2885,0.18,0.1379,0.1528,0.1286,0.1774,0.3748,0.4501,0.4393,0.467,0.2722,0.1715,0.1412,0.1539,0.1314,0.1776,0.3617,0.4298,0.4365,0.461,0.2667,0.1696,0.1253,0.141,0.1214,0.166,0.3212,0.3819,0.3777,0.4028,0.2501,0.1621,0.1168,0.131,0.143,0.1867,0.2844,0.3238,0.3312,0.3479,0.2398,0.1596,0.1079,0.1247,0.1275,0.1491,0.1934,0.207,0.2229,0.2334,0.222,0.1732,AU,0.0,0.0,2023,99.0,96.0,K,0.1182,0.1358,0.1377,0.1778,0.244,0.2634,0.287,0.2939,0.251,0.1887,,,,,,,,,,,0.1166,0.129,0.1332,0.1607,0.2217,0.2393,0.26,0.2641,0.2129,0.1714,0.1338,0.1543,0.1445,0.2027,0.287,0.3102,0.3279,0.335,0.2837,0.2077
79,13,53,281675,13.754561239308371,0.1154,0.1282,0.1319,0.1632,0.2163,0.2281,0.2373,0.2554,0.2165,0.1747,,,,,,,,,,,0.171,0.1941,0.1567,0.2249,0.4218,0.4883,0.5109,0.5089,0.2878,0.1795,0.1375,0.1535,0.1281,0.1793,0.3802,0.454,0.4533,0.4697,0.2714,0.1708,0.1392,0.1531,0.1292,0.1776,0.364,0.4342,0.4468,0.4593,0.2659,0.169,0.1252,0.1402,0.1201,0.1656,0.3226,0.3814,0.3885,0.4028,0.2481,0.1615,0.1168,0.1333,0.1508,0.1949,0.2811,0.3162,0.3367,0.3446,0.2395,0.1606,0.1082,0.1217,0.1263,0.1474,0.1868,0.1975,0.2106,0.2211,0.2194,0.1738,AU,0.0,0.0,2023,99.0,96.0,K,0.1215,0.137,0.1398,0.1794,0.2368,0.2554,0.2738,0.2864,0.2455,0.1872,,,,,,,,,,,0.1165,0.1244,0.1277,0.1567,0.2084,0.2202,0.2196,0.2444,0.2073,0.1705,0.1354,0.153,0.1492,0.2016,0.2776,0.2995,0.3133,0.3247,0.2842,0.2102
80,18,52,281323,7.629011351399079,0.1426,0.1594,0.166,0.2063,0.2723,0.2819,0.3106,0.3102,0.2445,0.1923,,,,,,,,,,,0.1713,0.1895,0.1617,0.2252,0.4572,0.5399,0.5612,0.5637,0.2931,0.1802,0.1358,0.1507,0.1268,0.1755,0.3912,0.4706,0.4728,0.4921,0.2745,0.1714,0.1385,0.1501,0.1289,0.1747,0.3754,0.4598,0.4581,0.4796,0.2724,0.1707,0.1234,0.1379,0.1197,0.1645,0.3454,0.4127,0.4027,0.4271,0.2622,0.1663,0.1148,0.1289,0.1196,0.1662,0.3051,0.361,0.3482,0.3846,0.2482,0.1612,0.1138,0.1297,0.1437,0.1843,0.2424,0.2659,0.2841,0.3052,0.2753,0.2,AU,0.0,0.0,2023,96.0,89.0,"R,K,F",0.1266,0.1482,0.1659,0.2076,0.2666,0.2889,0.3302,0.3296,0.2994,0.2247,,,,,,,,,,,0.1665,0.1778,0.1813,0.2243,0.3054,0.3164,0.323,0.3496,0.2162,0.1775,0.1425,0.1639,0.1647,0.2204,0.2987,0.3153,0.3511,0.3495,0.3123,0.2319
81,19,52,281323,17.54525812571801,0.1298,0.1453,0.1589,0.2036,0.2718,0.2808,0.3084,0.3116,0.2578,0.2036,,,,,,,,,,,0.1735,0.1916,0.1608,0.225,0.4477,0.5318,0.5573,0.5582,0.2919,0.1811,0.1365,0.1504,0.127,0.1759,0.3881,0.4658,0.4709,0.4853,0.2711,0.1713,0.1396,0.1506,0.129,0.1762,0.3726,0.4559,0.4645,0.4788,0.2713,0.1709,0.1239,0.1386,0.121,0.1659,0.3468,0.4183,0.4174,0.4296,0.264,0.1681,0.1158,0.1306,0.1206,0.1708,0.3091,0.3671,0.3702,0.3967,0.253,0.1639,0.1161,0.134,0.1501,0.1899,0.2498,0.2722,0.3087,0.3213,0.2844,0.207,AU,0.0,0.0,2023,96.0,89.0,"R,K,F",0.1279,0.147,0.1639,0.2039,0.2631,0.2827,0.3187,0.3235,0.2935,0.2229,,,,,,,,,,,0.1903,0.1994,0.205,0.2329,0.3209,0.337,0.3478,0.3668,0.2192,0.1805,0.1426,0.162,0.1642,0.2163,0.2917,0.3059,0.33,0.3413,0.3054,0.2286
82,19,49,271345,0.8477390286434606,0.1196,0.138,0.1445,0.203,0.2911,0.3191,0.339,0.3524,0.2729,0.2068,,,,,,,,,,,0.1758,0.1968,0.1608,0.2345,0.4445,0.5099,0.5517,0.5484,0.3004,0.188,0.139,0.153,0.1298,0.1841,0.3956,0.4722,0.4663,0.4917,0.2758,0.1746,0.1405,0.1549,0.1319,0.1837,0.3835,0.4523,0.4686,0.4829,0.276,0.1755,0.1266,0.1432,0.1229,0.1754,0.3528,0.4175,0.4211,0.4468,0.272,0.1733,0.1187,0.1374,0.1246,0.1815,0.3318,0.3799,0.4061,0.4127,0.2685,0.1731,0.1174,0.1346,0.1497,0.1921,0.2629,0.295,0.3263,0.3315,0.2876,0.2069,AU,0.0,0.0,2023,98.0,98.0,R,0.1183,0.1393,0.1428,0.2001,0.2762,0.3019,0.3272,0.3296,0.2692,0.2062,,,,,,,,,,,0.1453,0.1628,0.1646,0.2403,0.337,0.3591,0.3666,0.3918,0.2342,0.1882,0.1377,0.1609,0.1532,0.2173,0.3069,0.3345,0.357,0.3662,0.3085,0.2259
83,19,50,271345,12.103025249530786,0.1275,0.1512,0.163,0.205,0.2926,0.328,0.3676,0.3624,0.2755,0.2081,,,,,,,,,,,0.1741,0.1956,0.1606,0.232,0.4541,0.526,0.561,0.5631,0.3011,0.1867,0.1378,0.1529,0.1286,0.1826,0.4004,0.478,0.4773,0.4967,0.2788,0.1754,0.1397,0.1542,0.1302,0.1822,0.3855,0.4569,0.4727,0.4854,0.2782,0.1763,0.1265,0.1422,0.1243,0.1733,0.3542,0.4221,0.4286,0.4522,0.2727,0.1722,0.1183,0.1365,0.1234,0.1788,0.3338,0.3807,0.3966,0.4142,0.2651,0.1706,0.1203,0.1378,0.156,0.1972,0.2607,0.2997,0.3424,0.338,0.2943,0.211,AU,0.0,0.0,2023,98.0,98.0,R,0.1281,0.1513,0.1617,0.2013,0.2854,0.3135,0.3601,0.3395,0.284,0.2185,,,,,,,,,,,0.1744,0.1976,0.2016,0.2491,0.3333,0.3645,0.409,0.3914,0.2305,0.1865,0.1428,0.1656,0.1634,0.2207,0.3061,0.3379,0.3689,0.3669,0.3168,0.2281
84,20,49,271345,0.1415611954631186,0.1238,0.1449,0.1533,0.2137,0.2911,0.3201,0.3765,0.3505,0.2809,0.2156,,,,,,,,,,,0.177,0.1976,0.1645,0.2372,0.4242,0.4828,0.5217,0.5206,0.3009,0.1932,0.1393,0.1537,0.1305,0.1889,0.3891,0.4555,0.4485,0.4753,0.2726,0.1762,0.1408,0.1563,0.1331,0.1891,0.3831,0.4494,0.4582,0.4768,0.2769,0.1788,0.1258,0.1435,0.1246,0.1821,0.3538,0.4142,0.4213,0.4495,0.2757,0.1776,0.1185,0.1368,0.1284,0.1911,0.3341,0.3757,0.4051,0.4183,0.2738,0.1786,0.121,0.142,0.1569,0.2008,0.2754,0.3089,0.3715,0.3523,0.3022,0.2178,AU,0.0,0.0,2023,98.0,98.0,R,,,,,,,,,,,,,,,,,,,,,0.1679,0.1941,0.1906,0.2522,0.3372,0.3668,0.4215,0.3885,0.2309,0.1875,0.1427,0.1621,0.1606,0.2195,0.2967,0.3255,0.3523,0.3554,0.3064,0.2278
85,20,50,271345,2.7808767787355437,0.128,0.153,0.1664,0.2061,0.2824,0.3147,0.3763,0.3441,0.2746,0.2097,,,,,,,,,,,0.1713,0.1953,0.1654,0.2325,0.4265,0.4881,0.5492,0.5257,0.2973,0.1899,0.1387,0.1545,0.1297,0.1856,0.3898,0.4566,0.4702,0.474,0.2719,0.1752,0.141,0.1561,0.1319,0.185,0.3811,0.4473,0.4808,0.4734,0.2761,0.1778,0.1258,0.1433,0.1249,0.1783,0.3513,0.4149,0.4418,0.4519,0.2737,0.1751,0.1201,0.1382,0.1309,0.1864,0.3347,0.3707,0.4172,0.4163,0.2665,0.1738,0.1221,0.146,0.1665,0.201,0.2711,0.3085,0.3837,0.3483,0.3019,0.2176,AU,0.0,0.0,2023,98.0,98.0,R,,,,,,,,,,,,,,,,,,,,,0.1913,0.2139,0.217,0.2508,0.3206,0.3507,0.4246,0.3719,0.2215,0.1813,0.1454,0.1659,0.1656,0.2158,0.2902,0.3177,0.3565,0.3468,0.3034,0.2242
86,19,25,151427,4.752078363034044,0.1429,0.1539,0.1576,0.1913,0.2591,0.2775,0.2853,0.2978,0.2329,0.1882,,,,,,,,,,,0.1784,0.1917,0.1575,0.2213,0.4637,0.5614,0.5631,0.591,0.298,0.1782,0.1355,0.1489,0.1272,0.1711,0.4127,0.511,0.4961,0.5284,0.2843,0.1718,0.1381,0.148,0.1297,0.1696,0.3863,0.4791,0.4734,0.5046,0.2797,0.172,0.1242,0.1355,0.1211,0.161,0.3552,0.4337,0.4319,0.4576,0.27,0.1674,0.1161,0.1319,0.1198,0.1646,0.3323,0.3968,0.3989,0.431,0.2618,0.1652,0.1134,0.1307,0.146,0.1843,0.2294,0.2607,0.2801,0.3012,0.2781,0.2023,DS,0.0,0.0,2023,65.0,0.0,"K,F,R",0.1286,0.1457,0.1565,0.1887,0.2536,0.2774,0.2958,0.3045,0.2859,0.2171,,,,,,,,,,,0.1256,0.1364,0.1416,0.1732,0.2376,0.2573,0.2587,0.2789,0.23,0.1856,0.1425,0.1622,0.1641,0.2134,0.2832,0.3114,0.3205,0.3344,0.3239,0.2357
87,19,26,151427,12.783680556117863,0.1395,0.1564,0.1571,0.1887,0.2613,0.2823,0.3024,0.3044,0.2336,0.1872,,,,,,,,,,,0.1798,0.1932,0.1559,0.2236,0.4719,0.5721,0.5819,0.5999,0.3009,0.1797,0.1366,0.1476,0.1251,0.1712,0.4167,0.5152,0.5014,0.5302,0.2865,0.1729,0.1384,0.1473,0.1286,0.171,0.3887,0.4847,0.488,0.512,0.282,0.1734,0.1239,0.137,0.1207,0.163,0.3607,0.4404,0.4436,0.4632,0.2722,0.1685,0.117,0.1337,0.1216,0.1674,0.3362,0.4027,0.419,0.4357,0.2642,0.1661,0.115,0.1321,0.1515,0.1823,0.2314,0.2624,0.2972,0.3054,0.2757,0.2029,DS,0.0,0.0,2023,65.0,0.0,"K,F,R",0.1253,0.1431,0.1514,0.1877,0.2572,0.2827,0.3021,0.3089,0.2819,0.2145,,,,,,,,,,,0.1278,0.1396,0.1422,0.1736,0.243,0.2669,0.2824,0.2846,0.2336,0.1888,0.1384,0.1601,0.1598,0.2121,0.2857,0.3161,0.3289,0.3382,0.3214,0.2323
88,20,25,151427,0.2576007159579924,0.1464,0.1566,0.1604,0.1998,0.2633,0.279,0.2771,0.3017,0.2291,0.1864,,,,,,,,,,,0.1785,0.1904,0.1585,0.2205,0.467,0.5622,0.5818,0.5916,0.296,0.1769,0.1352,0.1481,0.1261,0.1704,0.4074,0.5076,0.5013,0.5271,0.282,0.1703,0.1384,0.1478,0.129,0.1699,0.3864,0.4788,0.4785,0.5044,0.2776,0.171,0.1243,0.1348,0.1209,0.1607,0.3541,0.4311,0.4357,0.4585,0.2688,0.166,0.1157,0.1298,0.1179,0.1651,0.3344,0.3997,0.3875,0.4264,0.2615,0.1643,0.1096,0.1267,0.1488,0.1857,0.2358,0.2665,0.2777,0.3035,0.2805,0.2031,DS,0.0,0.0,2023,65.0,0.0,"K,F,R",0.1284,0.1456,0.1566,0.1955,0.2571,0.2803,0.2926,0.3112,0.2907,0.2204,,,,,,,,,,,0.129,0.1396,0.1445,0.1797,0.2438,0.2621,0.2576,0.2816,0.2257,0.1822,0.1422,0.1611,0.1634,0.2174,0.2868,0.3121,0.3157,0.3392,0.3258,0.2381
