OBJECTID,StemTag,quadrat,subquadrat,sp,lx,ly,previous_dbh,status_2023,notes_2023,fad_2023,wound_2023,rot_2023,canker_2023,tag,UTMX,UTMY,status_2024,wound_2024,rot_2024,canker_2024,crown_living,crown_intact,crown_position,fad_2024,fad_choices,liana_load,lean_angle,dead_resprout,crown_check,lean_direction,comment_mortality_2024,mort_census,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
20806,311822,3117,11,fagugr,4.54,0.2,24.9,AU,Bbd,K,NA,NA,2,311822,732196.54199,4713544.20401,AU,NA,2,2,79,92,3,"K,R,DF",DF,NA,NA,NA,NA,NA,BBD ( Big Bad Disease),finished,aa3703bd-62ed-4d08-ad1b-893b4ac1f339,2024-07-03T17:50:17Z,shuej21,2024-07-26T18:40:56Z,j.bouchard_ufl,-72.1723842675488,42.5394070146679
20811,311833,3117,12,fagugr,7.05,9.87,19.4,AU,Bbd,K,NA,NA,2,311833,732199.04602,4713563.86801,AU,NA,1,3,97,99,2,"I,K,R,LF",LF,NA,NA,NA,NA,NA,BBD and early BLD,finished,dd230599-abe3-4550-b952-7567270b76d0,2024-07-03T17:50:17Z,shuej21,2024-07-26T19:24:57Z,j.bouchard_ufl,-72.1723458232479,42.5395831367119
21170,320006,3201,11,fagugr,0.28,5.43,15.2,A,NA,NA,NA,NA,NA,320006,732212.28101,4713229.42995,AU,NA,NA,NA,97,98,1,"LF,I",I,NA,NA,NA,NA,NA,NA,finished,4d0f3653-b643-412c-b134-9ba3634a8ab3,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:44:22Z,mageel_ufl,-72.172320682098,42.5365709478185
21187,320177,3202,11,fagugr,6.26,4.17,10.7,AU,BBD,"K,B,W",2,NA,3,320177,732218.25598,4713248.1662,AU,2,NA,2,3,40,1,"B,I,K,W",W,NA,NA,NA,NA,NA,NA,finished,9d73ae68-8973-4ea9-a046-70bd2603a87c,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:53:18Z,mageel_ufl,-72.1722403996611,42.5367376819332
21190,320192,3202,12,fagugr,6.84,7.01,NA,DS,NA,NA,NA,NA,NA,320192,732218.83502,4713261.0104,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,e2eab8c0-15f1-4bc7-a467-bbdfdb1e891f,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:57:01Z,mageel_ufl,-72.1722281412507,42.5368530396116
21191,320207,3202,12,fagugr,8.13,2.1,14.2,DS,NA,NA,NA,NA,NA,320207,732220.12701,4713256.1034,DS,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,56d0c001-3f4e-43ab-90ff-5c22d49a2f0d,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:56:31Z,mageel_ufl,-72.1722144194848,42.5368085137626
21208,320484,3203,21,fagugr,2.26,1.08,15.2,AU,BBD,"K,DF,W",1,NA,3,320484,732224.26398,4713265.077,AU,2,2,2,50,70,1,"B,R,K,I,W",W,NA,NA,NA,NA,NA,NA,finished,d553e14e-24b1-492f-8d2b-b21ef7461e34,2024-07-03T17:50:17Z,shuej21,2024-07-27T22:47:25Z,johnson.daniel_ufl,-72.1721604576856,42.536887986834
21233,320625,3205,11,fagugr,5.67,9.71,14.6,A,NA,NA,NA,NA,NA,320625,732217.66699,4713313.7064,AU,NA,NA,NA,98,98,2,LF,LF,NA,NA,NA,NA,NA,NA,finished,a6faa92c-f6c0-4c68-bca9-8a7923c3e913,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:49:13Z,mageel_ufl,-72.1722209439487,42.5373273820985
21244,320680,3205,22,fagugr,9.03,3.94,14.3,AU,Main stem broken off. BBD,"B,W,K",3,NA,3,320680,732231.02802,4713317.9425,AU,2,NA,1,7,8,2,"B,K,LF,W",W,NA,NA,NA,NA,NA,NA,finished,b44706e9-e649-4ee4-8e33-4c24d2def9e9,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:43:42Z,mageel_ufl,-72.1720567157451,42.5373614718798
21255,320733,3206,11,fagugr,4.74,7.49,11.7,A,NA,NA,NA,NA,NA,320733,732216.742,4713331.487,A,NA,NA,NA,99,99,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,55285cf1-dfa0-4e67-a35a-032de0172b7a,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:02:44Z,mageel_ufl,-72.1722249728927,42.5374875930537
21258,320744,3206,11,fagugr,5.26,2.83,14.4,A,NA,NA,NA,NA,NA,320744,732217.26202,4713326.833,A,NA,NA,NA,97,97,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,d75fbf81-6ae4-446f-ab4d-a7c4f0d84043,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:58:31Z,mageel_ufl,-72.1722205388085,42.537445574975
21264,320766,3206,22,fagugr,3.21,3.76,17.8,AU,BBD,"K,DF",NA,NA,3,320766,732225.21503,4713337.764,AU,NA,2,2,40,85,2,"DF,I,K,R",R,NA,NA,NA,NA,NA,NA,finished,46665385-5835-4032-bc0b-31a0b1d54f91,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:14:50Z,mageel_ufl,-72.1721193669479,42.5375415089323
21318,321010,3208,21,fagugr,0.43,0.44,10.1,DS,NA,NA,NA,NA,NA,321010,732222.42798,4713364.442,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,2a91ed52-9ac1-46f9-bd10-b85066f9a130,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:52:50Z,mageel_ufl,-72.1721424284979,42.5377823098959
21386,321372,3211,12,fagugr,9.92,4,32.7,AU,BBD,"K,F",NA,NA,NA,321372,732221.92102,4713438,DS,2,3,3,0,3,2,"B,R,I,F,K,W",W,NA,NA,NA,NA,NA,BBD and then broke,finished,e538d191-032f-4286-83f5-46de2f764f2d,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:34:44Z,mageel_ufl,-72.1721187165677,42.5384441043297
21406,321463,3212,11,fagugr,1.82,0.99,NA,DS,NA,NA,NA,NA,NA,321463,732213.82001,4713444.98801,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,04b625d5-f18d-4505-9410-a3cc3fe52f4e,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:56:47Z,mageel_ufl,-72.1722144113999,42.5385093934636
21424,321519,3212,21,fagugr,2.32,4.29,18.6,DS,NA,NA,NA,NA,NA,321519,732224.31897,4713448.28999,DS,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,c6f4107b-38c8-4833-abbe-1ef0eacc754a,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:52:50Z,mageel_ufl,-72.172085370206,42.538535940921
21437,321565,3213,12,fagugr,6.66,3.4,35.1,AU,BBD,"K,DF,F",NA,NA,3,321565,732218.65997,4713477.399,AU,NA,NA,2,59,86,3,"K,I,DF",F,NA,NA,NA,NA,NA,BBD,finished,be374885-274e-4de3-8e21-3ee74d0c15ed,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:32:31Z,mageel_ufl,-72.1721423772939,42.538799470885
21441,321574,3213,22,fagugr,1.2,7.34,30.7,AU,BBD. Main stem broken off,"K,B,W,R",3,3,3,321574,732223.20398,4713481.336,AU,2,2,3,8,9,2,"B,K,I,F,R,W",W,NA,NA,NA,NA,NA,NA,finished,d32a288a-1dad-4bef-acd3-f6d8af0b641c,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:35:57Z,mageel_ufl,-72.1720855085465,42.5388335188251
21442,321575,3213,22,fagugr,0.25,9.92,36.2,AU,BBD,"K,R,DF",NA,3,3,321575,732222.24902,4713483.92001,AU,NA,2,2,68,84,4,"K,I,DF,R",DF,NA,NA,NA,NA,NA,NA,finished,45fc1b9b-1630-49ee-8041-4e53ad287712,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:47:17Z,mageel_ufl,-72.1720960745309,42.5388570485621
21455,321612,3214,11,fagugr,0.53,0.87,NA,DS,NA,NA,NA,NA,NA,321612,732212.526,4713484.86899,DS,NA,NA,NA,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,24088eb1-534e-4d20-b3f1-82ab8c0b8915,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:50:17Z,mageel_ufl,-72.1722139514625,42.5388685053147
21456,321615,3214,11,fagugr,2.15,3.49,NA,DS,NA,NA,NA,NA,NA,321615,732214.146,4713487.49399,DS,NA,NA,NA,0,5,3,NA,NA,NA,NA,NA,NA,NA,NA,finished,0a0437d4-2ae8-4c20-95cb-019fb6452697,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:51:31Z,mageel_ufl,-72.1721931806165,42.5388916299585
21464,321651,3214,22,fagugr,0.35,5.53,17.4,AU,BBD,"K,DF",NA,NA,3,321651,732222.35303,4713499.526,AU,NA,2,3,48,95,3,"K,I,DF,R",R,NA,NA,NA,NA,NA,BBD,finished,f901c08d-22df-4976-9c34-a8e6efce7bd9,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:57:54Z,mageel_ufl,-72.172088470292,42.538997390163
21474,321686,3214,21,fagugr,0.15,2.27,29.1,AU,NA,"K,F,B,W,R",3,3,3,321686,732222.14801,4713486.26999,AU,2,3,3,33,38,3,"B,R,I,K,F,W",W,NA,NA,NA,NA,NA,BBD plus other stuff,finished,77590fcc-7e24-4c6e-be02-f15cec5a0634,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:49:47Z,mageel_ufl,-72.1720963485171,42.5388782166469
21476,321692,3214,21,fagugr,0.28,9.27,38.6,AU,BBD,"K,B,W,F",3,NA,3,321692,732222.284,4713493.26999,AU,3,3,3,1,7,3,"I,K,F,B,R,W",W,NA,NA,NA,NA,NA,Unreal,finished,b8f414cc-a9e8-4280-bb8d-24dfe0ab3733,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:07:51Z,mageel_ufl,-72.1720918506524,42.5389411397146
21477,321696,3214,21,fagugr,2.48,9.41,15,DS,BBD,"K,DF",NA,NA,3,321696,732224.47998,4713493.41199,DS,NA,NA,NA,0,21,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,940ef1da-7ed2-43ed-8bd6-3f071908d8cd,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:05:11Z,mageel_ufl,-72.1720650826536,42.5389417572625
21543,321836,3216,21,fagugr,8.74,9.51,27.9,AU,BBD,"K,R,DF",NA,3,3,321836,732230.742,4713533.505,AU,NA,3,3,39,92,3,"R,K,I,DF",F,NA,NA,NA,NA,NA,NA,finished,37c66336-e43c-4479-a30e-c80460f23001,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:11:36Z,mageel_ufl,-72.1719726298412,42.5393005052346
21992,330194,3302,12,fagugr,9.53,1.19,25.9,DS,Bbd,K,NA,NA,NA,330194,732241.52899,4713255.186,DS,NA,NA,NA,0,43,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,6fc6e35f-028e-485a-b015-81bd4572c6be,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:21:34Z,ccavender_ufl,-72.1719544856691,42.5367938330932
22003,330232,3302,21,fagugr,5.01,8.36,13.7,A,NA,NA,NA,NA,NA,330232,732247.008,4713252.3596,AU,NA,NA,NA,97,100,1,LF,LF,NA,NA,NA,NA,NA,NA,finished,73167f91-4b9a-4cc4-98c8-b3943c292166,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:10:26Z,ccavender_ufl,-72.1718889939933,42.5367667639657
22012,330322,3303,22,fagugr,7.43,8.08,22.4,AU,BBD,K,NA,NA,2,330322,732249.43298,4713282.0769,AU,NA,NA,2,99,100,1,K,K,NA,NA,NA,NA,NA,BBD,finished,807dfb76-8559-4143-8e4b-95b66abcaa11,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:00:22Z,ccavender_ufl,-72.1718474271485,42.5370333376007
22068,330651,3306,12,fagugr,3.32,6.81,10.4,AU,Bbd,K,NA,NA,2,330651,732235.32202,4713340.809,AU,NA,NA,1,29,78,1,"I,LF,DF,K",K,NA,NA,NA,NA,NA,Bent crown,finished,68384d9b-96a9-46e0-871c-b83f302c0d9a,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:22:34Z,ccavender_ufl,-72.1719952000127,42.5375658619095
22069,330655,3306,12,fagugr,1.65,8.16,34.6,AU,Bbd,"W,K",2,NA,2,330655,732233.646,4713342.156,AU,3,3,2,56,57,1,"I,LF,DF,W,R,K,B,H",H,NA,NA,NA,NA,NA,How is this alive,finished,ca86639a-dc5d-4d8d-91c5-6a3d826b9a26,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:24:11Z,ccavender_ufl,-72.1720150375091,42.5375784812119
22070,330663,3306,12,fagugr,7.56,7.73,11.7,AU,Bbd,K,NA,NA,NA,330663,732239.55701,4713341.734,AU,NA,NA,1,67,80,1,"I,LF,DF,K",K,NA,NA,NA,NA,NA,BBD,finished,d8c4859d-c400-4d54-aba5-9f4881f241bc,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:21:22Z,ccavender_ufl,-72.1719433142202,42.5375729099209
22071,330668,3306,12,fagugr,7.88,7.68,11.2,AU,Bbd,K,NA,NA,2,330668,732239.87799,4713341.676,AU,NA,NA,1,72,85,1,"I,LF,K",K,NA,NA,NA,NA,NA,BBD,finished,36a1cf4a-99d1-4a2a-9c34-43253e5468bd,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:20:34Z,ccavender_ufl,-72.1719394334982,42.5375722916976
22155,331066,3309,12,fagugr,2.35,0.84,28.9,AU,BBD,"K,DF",NA,NA,3,331066,732234.35498,4713394.839,AU,NA,1,2,99,99,2,"I,R,K",K,NA,NA,NA,NA,NA,BBD,finished,b36700a0-86ad-4653-92b0-a3cbf8061faa,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:27:11Z,ccavender_ufl,-72.1719850140157,42.5380521430458
22165,331133,3309,21,fagugr,6.21,2.25,10,DS,NA,NA,NA,NA,NA,331133,732248.211,4713386.246,DS,NA,NA,NA,0,33,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,ea1df01e-7a42-40af-8797-84542ed181fa,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:03:03Z,ccavender_ufl,-72.1718199746334,42.5379706883882
22167,331136,3309,21,fagugr,4.51,4.07,NA,DS,NA,NA,NA,NA,NA,331136,732246.50598,4713388.06599,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,ee7e2567-2561-4a5e-8da7-a0bdddc1eeb3,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:04:54Z,ccavender_ufl,-72.1718399729283,42.5379875709389
22191,331241,3310,22,fagugr,1.01,8.7,10.2,AU,Bbd,K,NA,NA,2,331241,732243.01398,4713422.69701,AU,1,1,2,84,84,1,"I,W,R,K",K,NA,NA,NA,NA,NA,NA,finished,b4e34f85-b50f-477f-aac4-ac9a91d19425,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:12:47Z,ccavender_ufl,-72.1718683776575,42.5383001197024
22194,331253,3310,22,fagugr,7.87,4.4,NA,DS,NA,NA,NA,NA,NA,331253,732249.87402,4713418.403,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,4c08a6fb-ad58-4e8c-9c44-4b943514df57,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:17:46Z,ccavender_ufl,-72.1717866839673,42.5382594352413
22206,331315,3311,11,fagugr,9.19,0.55,NA,DS,NA,NA,NA,NA,NA,331315,732241.19397,4713424.549,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,6bee7b0c-e5ea-4255-b515-3fc9d3ab9428,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:09:29Z,ccavender_ufl,-72.1718897620529,42.538317325172
22219,331376,3311,21,fagugr,1.32,8.15,15.4,AU,Bbd,K,NA,NA,3,331376,732243.31702,4713432.14799,AU,1,2,2,92,92,1,"I,W,R,K",K,NA,NA,NA,NA,NA,BBD,finished,4c8808f4-4cc5-456d-9e8f-5073f2b00e8d,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:36:34Z,ccavender_ufl,-72.1718608533687,42.5383850389809
22246,331456,3312,21,fagugr,2.91,2.62,27.8,AU,Bbd,K,NA,NA,2,331456,732244.909,4713446.62399,AU,NA,2,2,99,99,3,"I,R,K",K,NA,NA,NA,NA,NA,BBD,finished,edd0ac87-a05d-4d2e-b9f8-4263482ba2c5,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:59:49Z,ccavender_ufl,-72.1718356089126,42.5385147700726
22334,331629,3315,22,fagugr,1.76,8.07,16.8,AU,BBD,K,NA,NA,NA,331629,732243.763,4713522.065,AU,NA,NA,1,90,92,2,"I,K",K,NA,NA,NA,NA,NA,BBD. Weird bark color (pink?),finished,a1c3314f-3072-4090-a282-c2d950306c9b,2024-07-03T17:50:17Z,shuej21,2024-07-26T18:58:15Z,ccavender_ufl,-72.1718189002483,42.5391936931349
22335,331632,3315,22,fagugr,3.68,8.42,63.8,AU,BBD,"K,F,B,W",1,NA,1,331632,732245.67603,4713522.423,AU,1,2,2,82,94,3,"I,W,R,K,F",F,NA,NA,NA,NA,NA,BBD,finished,236a69e0-ea08-4bc2-9ade-0cfc80f3f986,2024-07-03T17:50:17Z,shuej21,2024-07-26T18:56:25Z,ccavender_ufl,-72.1717954865588,42.5391963380561
22342,331651,3315,22,fagugr,3.22,2.79,19.4,AU,BBD,"K,W,F",1,NA,3,331651,732245.21802,4713516.78799,AU,NA,1,1,94,94,1,"I,R,K",K,NA,NA,NA,NA,NA,BBD,finished,b1f17568-93f7-4dda-8774-1e36e400784c,2024-07-03T17:50:17Z,shuej21,2024-07-26T18:44:27Z,ccavender_ufl,-72.1718033468175,42.5391457899927
22390,331779,3316,21,fagugr,1.98,0.04,31.2,AU,"Bbd
",K,NA,NA,2,331779,732243.979,4713524.03601,AU,1,1,2,99,99,3,"I,W,K,R",R,NA,NA,NA,NA,NA,Also weird color,finished,cb01934f-8f3c-4b61-a449-df8799c5eaec,2024-07-03T17:50:17Z,shuej21,2024-07-26T19:00:07Z,ccavender_ufl,-72.1718154722772,42.5392113570494
22397,331800,3317,12,fagugr,2.41,3.16,13.4,AU,BBD,"K,DF,F",NA,NA,3,331800,732234.41199,4713557.16299,AU,NA,2,2,10,30,1,"I,DF,R,K",K,NA,NA,NA,NA,NA,BBD,finished,ee24db24-9820-4ad9-9034-75774fa91f69,2024-07-03T17:50:17Z,shuej21,2024-07-27T14:13:59Z,ccavender_ufl,-72.1719183805812,42.5395122027894
22496,332022,3319,22,fagugr,4.99,7.8,25.3,DS,NA,NA,NA,NA,NA,332022,732246.992,4713601.797,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,0f148661-c36d-42c1-b52c-aa4f716c62c1,2024-07-03T17:50:17Z,shuej21,2024-07-27T16:08:02Z,ccavender_ufl,-72.1717472326549,42.5399098980814
22566,332194,3320,21,fagugr,9.03,7.04,14.3,AU,Bbd,K,NA,NA,NA,332194,732251.03003,4713611.04199,AU,NA,1,2,98,98,1,"I,R,K",K,NA,NA,NA,NA,NA,BBD,finished,815b1e87-3ddb-4497-b801-eef5993b576f,2024-07-03T17:50:17Z,shuej21,2024-07-27T16:44:16Z,ccavender_ufl,-72.1716943614106,42.5399918419889
22828,340153,3402,12,fagugr,8.26,7.88,21.4,AU,BBD,"B,K,F",NA,NA,2,340153,732260.26501,4713261.8752,DS,3,NA,1,0,0,1,"B,W,K",K,NA,NA,NA,NA,NA,NA,finished,396e846f-a2d9-40a5-8dd4-f94417e85891,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:21:02Z,dcayetano_ufl,-72.171723886339,42.5368483724347
22833,340165,3402,22,fagugr,4.7,5.15,24.7,AU,NA,K,NA,NA,1,340165,732266.703,4713259.1452,AU,NA,NA,1,100,100,1,K,K,NA,NA,NA,NA,NA,NA,finished,70c9ac1c-edfd-44ca-968d-b3fa8fac8c57,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:21:50Z,dcayetano_ufl,-72.17164669231,42.5368218825085
22859,340301,3403,21,fagugr,9.08,8.05,22.8,AU,NA,K,NA,NA,2,340301,732271.07599,4713272.0501,AU,NA,NA,1,97,99,1,"K,LF",LF,NA,NA,NA,NA,NA,NA,finished,4e3feca7-8774-484d-aca2-8b689c0ae858,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:36:56Z,dcayetano_ufl,-72.1715882613924,42.5369366462926
22919,340709,3407,12,fagugr,6,9.9,13.2,AU,NA,"K,F",NA,NA,1,340709,732258.00403,4713363.90199,AU,NA,NA,1,91,96,1,K,K,NA,NA,NA,NA,NA,NA,finished,8a83db93-26fe-4cd5-b05a-a8e13804dca2,2024-07-03T17:50:17Z,shuej21,2024-07-26T12:50:46Z,dcayetano_ufl,-72.1717099399942,42.5377667656663
22944,340783,3408,11,fagugr,2.21,0.08,10.7,AU,BBD,K,NA,NA,3,340783,732254.20502,4713364.07899,AU,NA,NA,3,100,100,1,K,K,NA,NA,NA,NA,NA,NA,finished,853d7945-7192-413e-848e-112764fd8497,2024-07-03T17:50:17Z,shuej21,2024-07-26T12:51:55Z,dcayetano_ufl,-72.1717560747723,42.5377694986816
22959,340838,3408,22,fagugr,9.74,6.62,NA,DC,NA,NA,NA,NA,NA,340838,732271.74298,4713380.616,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,1d752d98-e5bf-4d3b-ab87-f9d1c3e2ef57,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:06:48Z,dcayetano_ufl,-72.1715360423249,42.5379129775126
22960,340841,3408,22,fagugr,9.06,0.74,12.4,AU,NA,"K,DF",NA,NA,3,340841,732271.06201,4713374.73599,AU,NA,NA,3,86,93,3,"K,DF",DF,NA,NA,NA,NA,NA,NA,finished,59e1c638-f915-420e-8e86-3716aa916a67,2024-07-03T17:50:17Z,shuej21,2024-07-28T00:41:36Z,johnson.daniel_ufl,-72.1715467143105,42.5378602924387
22974,340906,3409,11,fagugr,6.92,1.46,15.7,DS,NA,NA,NA,NA,NA,340906,732258.91602,4713385.455,DS,NA,NA,NA,0,15,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,e399eb2a-7857-4517-b897-5ff05b7902ce,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:21:33Z,dcayetano_ufl,-72.1716900908197,42.5379603573716
23008,341021,3410,22,fagugr,1.82,1.64,NA,DS,NA,NA,NA,NA,NA,341021,732263.815,4713415.636,DS,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,63640ce1-9ebe-42d9-aba5-4b9b648c6f82,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:14:06Z,dcayetano_ufl,-72.1716182435633,42.5382303578754
23010,341026,3410,21,fagugr,2.17,5.11,10.2,DS,NA,NA,NA,NA,NA,341026,732264.17401,4713409.105,DS,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,1cbada8d-57cb-4f24-b91e-b00474f91a68,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:54:32Z,dcayetano_ufl,-72.1716165304761,42.5381715047952
23057,341162,3412,22,fagugr,7.81,1.85,22.7,AU,NA,"K,DF",NA,NA,3,341162,732269.81201,4713455.849,AU,NA,NA,3,78,93,3,"K,DF",DF,NA,NA,NA,NA,NA,NA,finished,519c2e8a-c41e-49e0-b5b5-a72aae26a8a8,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:35:19Z,dcayetano_ufl,-72.1715289636005,42.5385902656096
23137,341332,3415,12,fagugr,1.74,8.69,11.6,AU,NA,"K,F",NA,NA,2,341332,732253.74103,4713522.69501,AU,NA,NA,3,100,100,2,K,K,NA,NA,NA,NA,NA,NA,finished,33ee46f4-5c70-43ac-b2a3-4483812fdf35,2024-07-03T17:50:17Z,shuej21,2024-07-26T17:34:54Z,dcayetano_ufl,-72.1716972800369,42.5391963618842
23161,341406,3416,11,fagugr,1.98,6.24,11.7,AU,BBD,K,NA,NA,3,341406,732253.98401,4713530.24399,AU,NA,NA,3,100,100,2,K,K,NA,NA,NA,NA,NA,NA,finished,6fd2fa86-dce4-47d1-9e57-a69db218e13d,2024-07-03T17:50:17Z,shuej21,2024-07-26T17:42:12Z,dcayetano_ufl,-72.171691256833,42.5392641905709
23362,341810,3420,12,fagugr,1.1,1.37,11.5,AU,BBD,"DF,K",NA,NA,2,341810,732253.09802,4713615.375,AU,NA,NA,1,100,100,2,K,K,NA,NA,NA,NA,NA,NA,finished,fe9c967d-4300-493a-acf4-7c3e77d40246,2024-07-03T17:50:17Z,shuej21,2024-07-27T16:39:18Z,dcayetano_ufl,-72.1716674469863,42.540030195492
23375,341838,3420,12,fagugr,2.92,1.43,11,AU,BBD,K,NA,NA,2,341838,732254.91602,4713615.42999,AU,NA,NA,2,100,100,2,K,K,NA,NA,NA,NA,NA,NA,finished,cd01e940-cdda-47a7-bd3f-3edbfdf9fa2a,2024-07-03T17:50:17Z,shuej21,2024-07-27T16:39:48Z,dcayetano_ufl,-72.1716453115994,42.5400301438652
23639,350004,3501,11,fagugr,1.13,6.97,27.1,AU,Mild bbd,K,NA,NA,1,350004,732273.12598,4713230.97114,AU,NA,NA,1,92,96,2,"LF,K",K,NA,NA,NA,NA,NA,BBD and BLD,finished,bccfe41c-da01-4449-b740-0a7059558432,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:38:43Z,johnson.daniel_ufl,-72.1715800166547,42.5365665314881
23646,350048,3501,12,fagugr,3.47,8.05,13.9,AU,Bbd,"K,W,R",2,2,2,350048,732275.47101,4713242.0489,AU,1,2,2,97,99,2,"W,R,K",K,NA,NA,NA,NA,NA,NA,finished,40dd48bc-ab05-459a-b7a5-615bb43297c5,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:56:14Z,johnson.daniel_ufl,-72.1715469945848,42.5366654699223
23647,350069,3501,22,fagugr,2.16,4.28,NA,DS,NA,NA,NA,NA,NA,350069,732284.159,4713238.2818,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,9406ccaa-59cd-4f56-b07c-b76beac7efb1,2024-07-03T17:50:17Z,shuej21,2024-07-25T12:51:26Z,johnson.daniel_ufl,-72.1714428555889,42.5366289756699
23666,350214,3502,22,fagugr,1.7,7.28,19.3,AU,NA,K,NA,NA,1,350214,732283.69897,4713261.2779,AU,NA,NA,1,97,99,2,K,K,NA,NA,NA,NA,NA,BBD,finished,c47e7f20-77e8-4e9a-9552-075e408fef7f,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:06:15Z,johnson.daniel_ufl,-72.1714391078175,42.5368359595029
23747,350658,3506,22,fagugr,8.74,6.7,32.5,AU,NA,K,NA,NA,3,350658,732290.742,4713340.7,AU,NA,NA,3,83,94,2,"K,DF",DF,NA,NA,NA,NA,NA,BBD,finished,803735b2-63e2-4163-9248-7af80eb3ab36,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:03:11Z,johnson.daniel_ufl,-72.1713211769871,42.5375482312869
23750,350664,3506,22,fagugr,4.65,3.73,19.7,AU,BBD,"B,K",NA,NA,2,350664,732286.65198,4713337.732,AU,3,3,3,4,5,1,"B,W,R,K",K,NA,NA,NA,NA,NA,NA,finished,c5a853fc-0fe1-4145-8bb6-abcfc923e010,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:00:03Z,johnson.daniel_ufl,-72.1713721285316,42.5375227636465
